shipping_mode_Standard Class,shipping_mode_First Class,shipping_mode_Second Class,order_state,shipping_mode_Same Day,customer_city,market_LATAM,department_id,order_month,order_item_product_price,payment_type_PAYMENT,order_item_profit_ratio,category_id,customer_segment_Corporate,customer_state,customer_segment_Consumer,order_hour,order_item_discount_rate,order_profit_per_order,customer_country_EE. UU.,sales,order_day_of_week,real_shipping_days,order_region,longitude,market_Europe,delivery_outcome
1,0,0,0.6002610067637728,0,0.636180720687763,1,7,0.9999999999999999,0.8521742240979828,1,0.3518494964021693,48,1,0.6297473944532768,0,4,-0.5215432173711128,0.6883797189900982,0,0.0003873688866875939,0.8333333333333333,0.6666666666666666,0.6431535269709544,0.33578257266919703,0,on time
1,0,0,0.6346558620854446,0,0.636180720687763,0,7,0.8181818181818182,0.8521742240979828,0,0.7659289281250699,48,0,0.6297473944532768,0,10,0.47845678262888736,0.7822144603864896,0,0.0003873688866875939,0.0,0.3333333333333333,0.5913140311804009,0.33577830836529665,1,delayed
1,0,0,0.5055849017266587,0,0.636180720687763,0,7,0.9090909090909091,0.8521742240979828,0,0.8223908925208344,48,0,0.6297473944532768,1,19,-0.6223595435131712,1.0483971234937546,0,0.0003873688866875939,1.0,0.5,0.6382978723404256,0.33577839628908845,1,early arrival
0,0,0,0.5979488800413624,1,0.5641745737781492,0,3,0.6363636363636364,-0.6902156845241393,0,0.258305215190644,9,0,0.6135492117596932,0,14,-0.4238173719368609,-0.37634685045054944,1,-1.6121005515557947,0.0,0.5,0.6208718626155878,0.24578425567711104,0,delayed
0,1,0,0.6134623766845178,0,0.5798206409026397,1,5,0.7272727272727273,-0.14782577590201715,1,0.6562180056645199,24,0,0.543108327036269,0,13,-0.7263955288991464,0.5460499199078649,1,-0.3030779161196868,0.0,0.8333333333333333,0.6325785244704164,0.13039186241860912,0,delayed
0,1,0,0.5725121296076747,0,0.7861597471705876,1,4,0.1818181818181818,0.5711450722716778,1,1.1212977423703518,18,0,0.6135492117596932,1,17,-0.3290591744156115,0.5337247522110619,1,-0.4435837515389202,0.6666666666666666,0.3333333333333333,0.6325785244704164,0.13201493561450633,0,delayed
1,0,0,0.5602244361800833,0,0.7901812960882637,0,7,0.8181818181818182,1.2541771414967011,0,-1.7892987466902421,45,1,0.6135492117596932,0,2,-0.6223595435131712,-3.5928649280102247,1,0.8632505691175217,1.0,0.3333333333333333,0.6692913385826772,0.13406852399326707,1,early arrival
0,1,0,0.5923651846468455,0,0.5797850626198315,1,5,0.6363636363636364,-0.14782577590201715,0,-1.3905720214906605,24,1,0.6169354838707429,0,5,0.6140413559616607,-0.9607876682649396,1,0.00044269992684108496,1.0,0.8333333333333333,0.6325785244704164,0.16860072142936533,0,delayed
0,1,0,0.6518029030405768,0,0.636180720687763,0,7,0.8181818181818182,1.2541771414967011,0,-0.8300524950792072,45,0,0.6297473944532768,0,18,0.18333622839707134,-0.4894747820234771,0,0.8632505691175217,0.8333333333333333,0.8333333333333333,0.6753245841396278,0.33577808489232597,0,delayed
0,1,0,0.6555135272394318,0,0.6185551555332114,0,3,0.0,0.3872882604228345,0,-0.4848560814614424,9,0,0.5630278249041651,1,14,-0.23715176996505546,0.12521572638636522,1,0.48076111137395433,0.16666666666666666,0.8333333333333333,0.6382978723404256,0.30785114399477204,1,delayed
0,0,1,0.5351069509627333,0,0.6633459628933807,0,4,0.6363636363636364,0.5711450722716778,0,0.9983619750367242,18,0,0.6900858386431742,1,3,0.7423848518891407,0.3231991362353109,1,-0.4435837515389202,0.6666666666666666,0.5,0.6040609139333957,0.2570064454733645,0,delayed
1,0,0,0.5935579054512223,0,0.636180720687763,0,4,0.09090909090909091,0.5711450722716778,0,-0.7439398503231691,18,0,0.6297473944532768,1,18,-0.0567659676018602,-0.4317232839548518,0,-0.4435837515389202,0.6666666666666666,0.8333333333333333,0.6219839142091153,0.3357783230192619,0,early arrival
0,0,1,0.590909091359873,0,0.6000000000000104,0,5,0.9999999999999999,-0.33630699595808716,0,0.9385940632130761,29,0,0.6297473944532768,1,3,0.5471870733458093,0.5586947676848378,0,-0.23776199819750868,0.0,0.3333333333333333,0.6129032258064516,0.3357784182700364,0,delayed
1,0,0,0.6007181301007333,0,0.5751852351612089,0,9,0.36363636363636365,-1.6113434874243608,0,-1.782343065983129,61,0,0.6135492117596932,1,5,0.5471870733458093,-0.6056738980017607,1,-2.0508796160799325,1.0,0.5,0.6382978723404256,0.2707252862890247,1,delayed
1,0,0,0.5960986074922419,0,0.7883920747510257,0,4,0.5454545454545454,0.5711450722716778,0,-0.6481505035978307,18,0,0.6135492117596932,0,20,-0.5215432173711128,-0.35747090241409923,1,-0.4435837515389202,0.6666666666666666,0.3333333333333333,0.6382978723404256,0.3083102344099577,1,delayed
1,0,0,0.5055849017266587,0,0.6853500520348277,0,9,0.09090909090909091,-1.5512127419337676,1,0.795567193931945,61,1,0.7596204938708687,0,22,0.6140413559616607,-0.4397761501241411,1,-2.0280329258660945,0.8333333333333333,0.3333333333333333,0.6382978723404256,0.2793107331576665,1,on time
1,0,0,0.5327240100679708,0,0.5170143752954787,1,5,0.9999999999999999,-0.33630699595808716,0,-0.03992393199895372,29,0,0.6944444444442623,0,2,0.2602985955710691,-0.06508520103560225,1,-0.5194010714597074,0.8333333333333333,0.8333333333333333,0.625996015936255,0.2560219554500405,0,early arrival
0,0,1,0.4020932522535696,0,0.6606085281456937,1,4,0.1818181818181818,0.0,0,0.8223908925208344,17,1,0.600864553314121,0,17,0.7423848518891407,1.0300893182234845,1,0.20826938462934477,0.6666666666666666,0.3333333333333333,0.6431535269709544,0.26979596844503034,0,delayed
0,0,1,0.7475399124643125,0,0.5896551724138409,0,7,0.7272727272727273,1.2541771414967011,0,0.6562180056645199,45,0,0.5599128540305011,0,21,-0.3290591744156115,2.5406846935296423,1,0.8632505691175217,0.16666666666666666,0.3333333333333333,0.5773353751914242,0.26807634393530627,0,delayed
1,0,0,0.6578947368421053,0,0.636180720687763,0,4,0.4545454545454545,0.0,0,0.21295957757466946,17,0,0.6944444444442623,1,23,-0.5215432173711128,-0.21763473560070062,0,-1.095624643260762,1.0,0.5,0.6382978723404256,0.3357781947970656,1,early arrival
0,0,1,0.49623014395749876,0,0.5510948905115453,0,7,0.1818181818181818,-0.14815622225094038,0,-1.135104719662962,46,0,0.5967213114754099,1,1,0.2602985955710691,-0.6159471243628444,1,-0.6844345599276241,0.3333333333333333,0.6666666666666666,0.6289893617021277,0.31823316700838494,0,delayed
1,0,0,0.5229455938538266,0,0.636180720687763,0,7,0.7272727272727273,1.2541771414967011,0,0.44928171841815107,45,0,0.6297473944532768,1,12,-0.5215432173711128,2.2784748101372787,0,0.8632505691175217,0.8333333333333333,0.6666666666666666,0.569672131147541,0.3357784182700364,0,early arrival
1,0,0,0.5553351151227557,0,0.523721733230371,0,7,0.5454545454545454,1.0944475916832737,0,0.21295957757466946,43,0,0.7360406066515865,1,4,-0.06144977363565844,1.1046668808590427,1,0.48080333916294177,0.6666666666666666,0.5,0.5913140311804009,0.19470599126638322,1,delayed
0,0,1,0.6406244801732973,0,0.7582586007898521,0,5,0.1818181818181818,-0.14782577590201715,0,0.8315327492152245,24,0,0.6014234875445474,1,11,0.4077809803376558,0.8384783121307443,1,0.00044269992684108496,0.16666666666666666,0.5,0.6382978723404256,0.27026440076309055,1,delayed
1,0,0,0.6106666666666667,0,0.636180720687763,0,7,0.6363636363636364,1.2541771414967011,1,-0.11720049745287431,45,0,0.6297473944532768,1,9,-0.5215432173711128,1.2248005580995749,0,0.8632505691175217,0.6666666666666666,0.3333333333333333,0.620253164556962,0.33577843292400167,0,early arrival
1,0,0,0.6486486485921055,0,0.636180720687763,1,3,0.4545454545454545,0.3872882604228345,0,-0.3619101855814105,9,1,0.6297473944532768,0,17,-0.06144977363565844,0.6185635978136945,0,0.8631808683654175,0.3333333333333333,0.6666666666666666,0.6431535269709544,0.3357780665748693,0,early arrival
1,0,0,0.5687216015262067,0,0.6171924441259906,1,7,0.0,-0.14815622225094038,1,-1.531232243106994,46,1,0.6372549019607759,0,1,0.6140413559616607,-1.3112885360959576,1,0.25632388007747475,0.8333333333333333,0.3333333333333333,0.6325785244704164,0.28123236257896017,0,early arrival
1,0,0,0.6157894736842106,0,0.636180720687763,0,7,0.9090909090909091,1.0944475916832737,0,0.8623861820523392,43,1,0.6297473944532768,0,0,-0.9446773148014583,2.087520352491369,0,0.48080333916294177,0.6666666666666666,1.0,0.5978391356542617,0.3357779713240949,1,delayed
1,0,0,0.6055059014347545,0,0.6253345365537486,0,7,0.0,-0.14815622225094038,0,0.8223908925208344,46,0,0.6135492117596932,1,19,0.47845678262888736,-0.21944710244322507,1,-1.2261295376007064,0.3333333333333333,0.8333333333333333,0.5773353751914242,0.14566719247536464,0,delayed
1,0,0,0.5538049892713703,0,0.636180720687763,1,4,0.09090909090909091,0.5711450722716778,1,0.258305215190644,18,1,0.6297473944532768,0,13,0.18333622839707134,0.12229847613817509,0,-0.4435837515389202,0.3333333333333333,0.8333333333333333,0.6325785244704164,0.3357780665748693,0,delayed
0,1,0,0.5553351151227557,0,0.6364147728902813,0,5,0.2727272727272727,-0.33630699595808716,0,1.0592586919920768,29,1,0.6135492117596932,0,5,-0.06144977363565844,1.0859452313315272,1,0.00016602629702756004,0.3333333333333333,0.6666666666666666,0.5913140311804009,0.27098975006416604,1,delayed
1,0,0,0.528196868268104,0,0.649570204908446,0,7,0.0,1.2541771414967011,0,-0.07898677825772979,45,0,0.7360406066515865,1,7,-0.8337870921119749,1.3676452304468698,1,0.8632505691175217,0.6666666666666666,0.3333333333333333,0.5140845070425997,0.30000125291403257,0,early arrival
1,0,0,0.7042272108790286,0,0.6912732403675547,0,7,0.2727272727272727,0.8521742240979828,1,0.44928171841815107,48,0,0.6135492117596932,1,1,-0.3290591744156115,0.7336174007636103,1,0.0003873688866875939,0.8333333333333333,0.3333333333333333,0.6382978723404256,0.29518193007816496,1,on time
1,0,0,0.6633459628933807,0,0.6018179941939878,0,4,0.1818181818181818,0.5711450722716778,0,0.30459767605895055,18,0,0.6727272436843698,1,17,-0.9446773148014583,0.2417792195999204,1,-0.4435837515389202,0.5,0.5,0.569672131147541,0.2964792822605031,0,delayed
1,0,0,0.6578947368421053,0,0.5656328326971016,0,7,0.1818181818181818,0.8521742240979828,0,0.040797049060286694,48,0,0.6923076851979687,1,18,-0.23715176996505546,0.39820278824083644,1,0.0003873688866875939,0.16666666666666666,0.3333333333333333,0.6382978723404256,0.1296061167995769,1,delayed
1,0,0,0.7263157848711653,0,0.636180720687763,0,4,0.0,0.0,1,-0.9829214771135774,17,0,0.6297473944532768,1,8,-0.3290591744156115,-0.6318509533548466,0,0.20826938462934477,0.5,0.5,0.6289893617021277,0.3357781398446958,0,on time
0,0,1,0.4673577523455926,0,0.522776974107818,0,7,0.2727272727272727,-0.14815622225094038,1,0.9983619750367242,46,0,0.600864553314121,1,21,0.18333622839707134,0.1822108721217925,1,-0.6844345599276241,0.8333333333333333,0.8333333333333333,0.5978391356542617,0.27088929713207976,1,delayed
1,0,0,0.7043960961284274,0,0.636180720687763,0,7,0.9090909090909091,-0.14815622225094038,0,0.0,46,1,0.6297473944532768,0,11,-0.6223595435131712,-0.0826484233624525,0,-0.6844345599276241,0.8333333333333333,0.3333333333333333,0.6382978723404256,0.33577828638434876,1,on time
0,0,0,0.5958003929878892,1,0.6152226088292005,1,7,0.9090909090909091,1.2541771414967011,0,0.0,45,0,0.5224719228499551,0,7,0.2602985955710691,1.2542327625221157,1,0.8632505691175217,1.0,0.5,0.625996015936255,0.2573928925190994,0,delayed
0,1,0,0.5201240621385667,0,0.6363752400061922,0,4,0.6363636363636364,0.5711450722716778,0,-0.8887252476967682,18,0,0.5224719228499551,1,11,0.47845678262888736,-0.519090230010646,1,-0.4435837515389202,1.0,0.6666666666666666,0.6692913385826772,0.27415418594548446,1,delayed
1,0,0,0.5278835884701296,0,0.636180720687763,1,3,0.9999999999999999,0.3872882604228345,0,0.5507036013777128,9,0,0.6297473944532768,1,0,-0.3290591744156115,2.3758421355257147,0,0.8631808683654175,0.5,0.5,0.6431535269709544,0.3357781032097826,0,delayed
0,0,0,0.5746853550948149,1,0.636180720687763,0,4,0.7272727272727273,0.0,0,0.8799414983529085,17,0,0.6297473944532768,1,10,0.18333622839707134,1.7533848315103968,0,0.48067665297841106,0.5,0.3333333333333333,0.5877437325905293,0.3369754420789932,0,on time
0,1,0,0.7107398745412474,0,0.6123798425122852,0,5,0.09090909090909091,-0.14782577590201715,0,-1.4364142926079406,24,0,0.5531914893617021,1,13,-0.4238173719368609,-1.092120611957238,1,0.00044269992684108496,0.6666666666666666,0.3333333333333333,0.6382978723404256,0.3357779713240949,1,delayed
0,0,1,0.7171481489357465,0,0.6738308732989324,1,7,0.09090909090909091,-0.14815622225094038,1,-1.1475448908821448,46,0,0.600864553314121,0,22,-0.8337870921119749,-0.700601258486871,1,-0.3034800021161141,0.5,0.3333333333333333,0.6431535269709544,0.13266249434082178,0,on time
0,1,0,0.5602244361800833,0,0.5510948905115453,0,5,0.36363636363636365,-0.33630699595808716,0,0.8223908925208344,29,1,0.5967213114754099,0,8,-0.4238173719368609,0.3486758606197822,1,-0.5194010714597074,0.6666666666666666,0.8333333333333333,0.6382978723404256,0.3079699693358449,1,delayed
1,0,0,0.6287878787875335,0,0.5650406504065041,0,3,0.5454545454545454,-0.15084941100707278,0,-0.5964190656691786,13,0,0.5967213114754099,0,3,-0.3290591744156115,-0.14539942055934618,1,0.25244068855620977,0.3333333333333333,0.3333333333333333,0.6382978723404256,0.14605676814268975,1,delayed
1,0,0,0.6108108111064514,0,0.5029245282284713,0,10,0.6363636363636364,1.3192020232289483,1,-1.8602231766878734,62,0,0.5224719228499551,0,12,0.2602985955710691,-4.8413155731006885,1,1.037319540352358,0.5,0.5,0.6382978723404256,0.2623378144914968,1,delayed
1,0,0,0.5456869402166149,0,0.5650406504065041,1,4,0.09090909090909091,0.5711450722716778,0,-0.4848560814614424,18,0,0.5449438298735336,1,14,0.18333622839707134,-0.2653085301598136,1,-0.4435837515389202,1.0,0.6666666666666666,0.625996015936255,0.2645603447726338,0,early arrival
1,0,0,0.6662706438802519,0,0.6833574318211056,0,3,0.7272727272727273,0.3872882604228345,0,-0.9428501141012303,9,1,0.600864553314121,0,7,1.0347300809589053,-0.5633412351305749,1,0.00033203600378195345,0.0,1.0,0.6219839142091153,0.1458836315427482,0,on time
1,0,0,0.6018179941939878,0,0.4812249145029125,1,4,0.7272727272727273,0.5711450722716778,0,-1.5622640990619445,18,0,0.6135492117596932,1,7,-0.9446773148014583,-1.0929277248352012,1,-0.4435837515389202,0.16666666666666666,0.3333333333333333,0.6431535269709544,0.2780472316351561,0,delayed
0,1,0,0.7472651204560613,0,0.5633090734072645,0,4,0.09090909090909091,0.5711450722716778,1,0.21295957757466946,18,1,0.543108327036269,0,16,-0.4238173719368609,0.15565328713965926,1,-0.4435837515389202,0.5,0.8333333333333333,0.6208718626155878,0.14289275722636485,0,delayed
1,0,0,0.6583038884606516,0,0.5263168885020255,0,4,0.2727272727272727,0.0,1,0.0886108505548939,17,0,0.6135492117596932,0,22,0.2602985955710691,0.5689057541346787,1,0.20826938462934477,0.8333333333333333,0.5,0.569672131147541,0.3083723305878885,0,early arrival
1,0,0,0.6157894736842106,0,0.6833574318211056,0,7,0.1818181818181818,1.2541771414967011,1,0.9385940632130761,45,0,0.600864553314121,1,8,-0.6223595435131712,3.083724152466168,1,0.8632505691175217,0.0,0.3333333333333333,0.5978391356542617,0.22419870835553712,1,on time
0,0,1,0.7171481489357465,0,0.6176266123984858,1,7,0.1818181818181818,-0.14815622225094038,0,-1.5862818217336228,46,0,0.6589139207327455,1,16,-0.9446773148014583,-1.4205506444100633,1,0.0,0.5,0.6666666666666666,0.6431535269709544,0.27054172705626817,0,delayed
0,0,1,0.6287878787875335,0,0.636180720687763,0,7,0.4545454545454545,1.2541771414967011,0,0.3518494964021693,45,0,0.6297473944532768,1,23,-0.4238173719368609,2.0813097087636954,0,0.8632505691175217,0.16666666666666666,0.6666666666666666,0.6382978723404256,0.3357782131145223,1,delayed
1,0,0,0.7107398745412474,0,0.6662706438802519,0,6,0.6363636363636364,-0.787620178278703,1,0.44928171841815107,40,1,0.7360406066515865,0,6,-0.8337870921119749,0.07937394748262286,1,-0.710895040146475,0.3333333333333333,0.3333333333333333,0.6382978723404256,0.28149610098281946,1,early arrival
1,0,0,0.6578947368421053,0,0.5510948905115453,0,5,0.6363636363636364,-0.14782577590201715,0,-1.1439076515611444,24,1,0.5967213114754099,0,8,0.13646275864684318,-0.6787375610185699,1,-0.3030779161196868,0.6666666666666666,0.6666666666666666,0.6382978723404256,0.307975794287049,1,delayed
1,0,0,0.5600184919301326,0,0.6114390112897743,0,5,0.36363636363636365,-0.33630699595808716,0,-1.014543583059398,29,0,0.6350806451612904,0,0,-0.3290591744156115,-0.6357098749205354,1,0.00016602629702756004,0.16666666666666666,0.8333333333333333,0.6219839142091153,0.30769740558138764,0,early arrival
0,1,0,0.5357452087209376,0,0.636180720687763,0,7,0.8181818181818182,1.0944475916832737,0,-0.5964190656691786,43,1,0.6297473944532768,0,20,-0.8337870921119749,-0.03909423300895448,0,0.48080333916294177,0.5,0.3333333333333333,0.569672131147541,0.3357783230192619,0,delayed
0,0,1,0.4020932522535696,0,0.636180720687763,1,7,0.4545454545454545,-0.14815622225094038,0,-0.9072478199491932,46,0,0.6297473944532768,1,4,0.7423848518891407,-0.5184496008244882,0,-0.6844345599276241,0.8333333333333333,0.6666666666666666,0.6431535269709544,0.33696442962407525,0,delayed
1,0,0,0.6486486485921055,0,0.636180720687763,1,3,0.7272727272727273,0.3872882604228345,0,-0.1545769754836218,9,1,0.6297473944532768,0,15,-0.8337870921119749,1.205118341303231,0,0.8631808683654175,0.6666666666666666,0.3333333333333333,0.6431535269709544,0.30785114399477204,0,delayed
1,0,0,0.6930150844846306,0,0.5943775100425156,0,4,0.7272727272727273,0.5711450722716778,0,-0.3816711878310419,18,1,0.6135492117596932,0,8,0.2572680809548712,-0.20693010798638212,1,-0.4435837515389202,0.3333333333333333,0.8333333333333333,0.6289893617021277,0.14597450810851526,0,on time
0,0,1,0.6479510708330528,0,0.5339172442517511,0,7,0.4545454545454545,0.8521742240979828,0,0.602942765144291,48,0,0.6014234875445474,0,0,0.18333622839707134,0.7477010273540945,1,0.0003873688866875939,0.5,0.6666666666666666,0.5877437325905293,0.28492199291290277,0,delayed
