sales,order_item_discount,order_item_product_price,order_item_total_amount,order_profit_per_order,order_item_discount_rate,order_item_profit_ratio,latitude,longitude,order_year,order_month,order_day_of_week,real_shipping_days,payment_type_CASH,payment_type_DEBIT,payment_type_PAYMENT,payment_type_TRANSFER,customer_country_EE. UU.,customer_country_Puerto Rico,customer_country_Unknown,customer_segment_Consumer,customer_segment_Corporate,customer_segment_Home Office,market_Africa,market_Europe,market_LATAM,market_Pacific Asia,market_USCA,shipping_mode_First Class,shipping_mode_Same Day,shipping_mode_Second Class,shipping_mode_Standard Class,category_id,customer_city,customer_state,department_id,order_country,order_region,order_state,product_card_id,order_item_quantity,order_hour,delivery_outcome
0.256800794475782,0.2956248802024336,-0.14782577590201715,0.40325906593630784,1.4497793105099863,-0.06144977363565844,0.9385940632130761,0.7725740734460531,0.3357779713240949,0.0,0.5454545454545454,0.16666666666666666,0.6666666666666666,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,24,0.6383367405218516,0.6135492117596932,5,0.6286137879911046,0.6382978723404256,0.6108108111064514,502,5.0,22,early arrival
-1.095624643260762,-1.30688294019377,0.0,-0.9999366092780562,-0.27186876359508777,-0.9446773148014583,-0.07898677825772979,0.876949752663326,0.28497969290124553,0.33333333333337123,0.9999999999999999,1.0,0.8333333333333333,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0.5087478663318747,0.600864553314121,4,0.5737122557726465,0.569672131147541,0.6897712197733726,365,1.0,11,early arrival
-0.23776199819750868,0.1927756669050012,-0.33630699595808716,-0.17391715530484,-1.157213962079501,0.18333622839707134,-1.5745500601157838,0.5332798208653713,0.33577839628908845,0.0,0.9090909090909091,0.6666666666666666,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,29,0.636180720687763,0.6297473944532768,5,0.6177829099307159,0.625996015936255,0.48350702887501346,627,4.0,5,early arrival
-0.3034800021161141,-0.570356136032186,-0.14815622225094038,-0.13742290065670182,-0.024537587868118278,-0.6223595435131712,-0.2618007270987838,0.8459047456683619,0.2223088963563868,0.6666666666666288,0.5454545454545454,1.0,0.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,46,0.5750000333793301,0.5967213114754099,7,0.6286137879911046,0.6382978723404256,0.6049611063587076,1014,3.0,11,on time
-1.2261295376007064,-0.3051237645477293,-0.14815622225094038,-1.281935202323336,-0.2925005355745391,0.47845678262888736,0.258305215190644,0.5328897588165724,0.3357779713240949,0.0,0.8181818181818182,0.16666666666666666,0.6666666666666666,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,46,0.636180720687763,0.6297473944532768,7,0.6319327731092437,0.6289893617021277,0.697065479776292,1014,1.0,3,delayed
0.8632505691175217,1.4666472412830032,1.2541771414967011,0.7791151437345842,2.2368105251621153,1.0347300809589053,0.9983619750367242,0.7108108933847712,0.18419417075518402,0.0,0.5454545454545454,0.16666666666666666,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,45,0.5582169740854764,0.6169354838707429,7,0.5737122557726465,0.569672131147541,0.5835078460572353,1004,1.0,16,early arrival
0.25632388007747475,0.7016272876335417,-0.14815622225094038,0.3001378096931008,0.41023374457633077,0.47845678262888736,-0.07898677825772979,0.533147895751663,0.3357783230192619,0.0,0.7272727272727273,0.16666666666666666,0.6666666666666666,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,46,0.636180720687763,0.6297473944532768,7,0.5620689655173411,0.625996015936255,0.5479466892496718,1014,5.0,5,on time
0.8631808683654175,0.6233929784961834,0.3872882604228345,1.062597358361104,0.14278113656223737,-0.06144977363565844,-0.5695570272592365,0.5335509731081135,0.3357781947970656,0.0,0.09090909090909091,0.3333333333333333,0.8333333333333333,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,9,0.636180720687763,0.6297473944532768,3,0.6053853296193129,0.5773353751914242,0.6055059014347545,191,4.0,18,on time
-1.2261295376007064,-0.7281597656726887,-0.14815622225094038,-1.1966845256421852,-0.1597062756963072,-0.3290591744156115,0.9983619750367242,0.7746922994901726,0.27394216138514554,0.33333333333337123,0.0,0.5,0.6666666666666666,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,46,0.5727325064941496,0.5197568389057786,7,0.5620689655173411,0.625996015936255,0.5238098024760103,1014,1.0,19,delayed
0.8632505691175217,0.7018910785550697,1.2541771414967011,1.0459862109854696,1.9859659680684874,0.022551616078169953,0.258305215190644,0.533024769719184,0.33700003875973816,0.6666666666666288,0.2727272727272727,0.3333333333333333,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,62,0.636180720687763,0.6297473944532768,10,0.6053853296193129,0.620253164556962,0.6106666666666667,1349,1.0,2,early arrival
0.48080333916294177,-0.4436605550778541,1.0944475916832737,0.7504799645237201,1.0665002157986865,-0.7263955288991464,0.08247931901625005,0.7545567630868766,0.2615269739568996,0.6666666666666288,0.2727272727272727,0.5,0.3333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,43,0.6599628915499317,0.6350806451612904,7,0.6053719008264463,0.6208718626155878,0.6912732403675547,957,1.0,6,on time
-0.4435837515389202,0.06433762269218082,0.5711450722716778,-0.3966711684943626,0.3735378020655228,0.18333622839707134,0.8799414983529085,0.5333372134837364,0.3357780665748693,0.0,0.0,0.0,0.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,18,0.636180720687763,0.6297473944532768,4,0.6010830324909747,0.5913140311804009,0.5875683486418362,403,1.0,5,on time
-1.2258523705051698,-0.5252450179216637,-0.14782577590201715,-1.2297226172781912,-0.4287535325248957,0.022551616078169953,-0.5695570272592365,0.5336216254530534,0.3357780665748693,0.0,0.7272727272727273,0.5,0.5,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,24,0.636180720687763,0.6944444444442623,5,0.650306726804475,0.5877437325905293,0.6587290727181863,502,1.0,11,early arrival
0.0003873688866875939,0.7018910785550697,0.8521742240979828,-0.028710065446786736,0.9020470597511341,0.7423848518891407,1.1206804172283287,0.5337363648612357,0.3357779713240949,0.33333333333337123,0.7272727272727273,1.0,0.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,48,0.636180720687763,0.6297473944532768,7,0.5488215488216108,0.5577689243027888,0.6637130667120164,1073,1.0,13,early arrival
0.48080333916294177,0.6234175097337312,1.0944475916832737,0.6011743186842223,-0.348940355672183,0.18333622839707134,-0.7439398503231691,0.8222126847921628,0.220147289935957,0.0,0.36363636363636365,0.5,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,43,0.6229499754372075,0.5224719228499551,7,0.6731517509727627,0.6325785244704164,0.7120299302037878,957,1.0,17,delayed
1.1860384411632199,0.7917857000092187,0.3872882604228345,1.4126770362725247,3.3834651550469843,-0.06144977363565844,0.7105423580291366,0.5337637245044329,0.3357781032097826,0.6666666666666288,0.1818181818181818,0.0,0.6666666666666666,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,9,0.636180720687763,0.6297473944532768,3,0.6177829099307159,0.625996015936255,0.656861752729829,191,5.0,22,delayed
-0.4435837515389202,0.5490121989739177,0.5711450722716778,-0.5582500243555923,-0.34648693013164533,1.0347300809589053,-0.5695570272592365,0.6541288161050072,0.26916317725223937,0.6666666666666288,0.7272727272727273,0.5,0.6666666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,18,0.5038285151535468,0.6014234875445474,4,0.5655864122870604,0.5655864122870604,0.6231009055275898,403,1.0,19,delayed
0.0003873688866875939,-0.4436528712033589,0.8521742240979828,0.20158455264774572,-0.8126452780580457,-0.6223595435131712,-1.205658689395415,0.9072576380149638,0.28109115330590156,0.33333333333337123,0.5454545454545454,0.16666666666666666,0.3333333333333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,48,0.5490319970713855,0.6197696126371819,7,0.6442952291875857,0.625996015936255,0.6231883454140276,1073,1.0,20,delayed
-0.7751475226891035,0.016392791203666296,-0.5908952546260362,-0.798714638558222,-0.01688244743911955,0.47845678262888736,0.602942765144291,0.5331292129802334,0.3368495645171229,0.6666666666666288,0.8181818181818182,0.8333333333333333,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,37,0.636180720687763,0.6297473944532768,3,0.6053853296193129,0.5773353751914242,0.7475399124643125,273,3.0,16,delayed
-0.3030779161196868,0.4920431883615788,-0.14782577590201715,-0.3466119904941066,0.4672393238839619,0.7423848518891407,0.9983619750367242,0.5328570677856164,0.3357781947970656,0.0,0.9090909090909091,0.16666666666666666,0.3333333333333333,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,24,0.5650406504065041,0.6297473944532768,5,0.6731517509727627,0.6325785244704164,0.6407466263547261,502,3.0,12,early arrival
-1.2261295376007064,-0.7913264628088325,-0.14815622225094038,-1.188496494801268,-0.43146455886456864,-0.4238173719368609,-0.5964190656691786,0.5331630191725258,0.33577817647960906,0.6666666666666288,0.2727272727272727,0.8333333333333333,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,46,0.636180720687763,0.6297473944532768,7,0.7120299302037878,0.6692913385826772,0.5278835884701296,1014,1.0,0,delayed
0.0003873688866875939,-0.30494757007574963,0.8521742240979828,0.18882751556302096,0.6883797189900982,-0.5215432173711128,0.3518494964021693,0.6493327363401138,0.33578257266919703,0.6666666666666288,0.9999999999999999,0.8333333333333333,0.6666666666666666,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,48,0.636180720687763,0.6297473944532768,7,0.6194444444444445,0.6431535269709544,0.6002610067637728,1073,1.0,4,on time
0.0003873688866875939,0.5379042775407649,0.8521742240979828,0.028242173550322887,0.7822144603864896,0.47845678262888736,0.7659289281250699,0.5338502029746394,0.33577830836529665,0.33333333333337123,0.8181818181818182,0.0,0.3333333333333333,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,48,0.636180720687763,0.6297473944532768,7,0.6010830324909747,0.5913140311804009,0.6346558620854446,1073,1.0,10,delayed
0.0003873688866875939,-0.4436528712033589,0.8521742240979828,0.20158455264774572,1.0483971234937546,-0.6223595435131712,0.8223908925208344,0.5337029711258761,0.33577839628908845,0.33333333333337123,0.9090909090909091,1.0,0.5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,48,0.636180720687763,0.6297473944532768,7,0.6432225063938619,0.6382978723404256,0.5055849017266587,1073,1.0,19,early arrival
-1.6121005515557947,-0.9705432476579265,-0.6902156845241393,-1.6213249126899008,-0.37634685045054944,-0.4238173719368609,0.258305215190644,0.8888190105372052,0.24578425567711104,0.0,0.6363636363636364,0.0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0.5641745737781492,0.6135492117596932,3,0.6053719008264463,0.6208718626155878,0.5979488800413624,172,1.0,14,delayed
-0.3030779161196868,-0.7280158614294103,-0.14782577590201715,-0.1254400179217913,0.5460499199078649,-0.7263955288991464,0.6562180056645199,0.6837929020133703,0.13039186241860912,0.0,0.7272727272727273,0.0,0.8333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,24,0.5798206409026397,0.543108327036269,5,0.618320562653954,0.6325785244704164,0.6134623766845178,502,3.0,13,delayed
-0.4435837515389202,-0.3176568427532403,0.5711450722716778,-0.32748779976000636,0.5337247522110619,-0.3290591744156115,1.1212977423703518,0.0,0.13201493561450633,0.0,0.1818181818181818,0.6666666666666666,0.3333333333333333,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18,0.7861597471705876,0.6135492117596932,4,0.618320562653954,0.6325785244704164,0.5725121296076747,403,1.0,17,delayed
0.8632505691175217,-0.08868768954616724,1.2541771414967011,1.1602769061580798,-3.5928649280102247,-0.6223595435131712,-1.7892987466902421,0.8015430930420347,0.13406852399326707,0.6666666666666288,0.8181818181818182,1.0,0.3333333333333333,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,45,0.7901812960882637,0.6135492117596932,7,0.6743380764168219,0.6692913385826772,0.5602244361800833,1004,1.0,2,early arrival
0.00044269992684108496,0.6234665703106302,-0.14782577590201715,5.837147823555703e-05,-0.9607876682649396,0.6140413559616607,-1.3905720214906605,0.8054999909870522,0.16860072142936533,0.33333333333337123,0.6363636363636364,1.0,0.8333333333333333,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,24,0.5797850626198315,0.6169354838707429,5,0.6731517509727627,0.6325785244704164,0.5923651846468455,502,4.0,5,delayed
0.8632505691175217,0.842110822850266,1.2541771414967011,1.012232908716198,-0.4894747820234771,0.18333622839707134,-0.8300524950792072,0.5337739900992005,0.33577808489232597,0.0,0.8181818181818182,0.8333333333333333,0.8333333333333333,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,45,0.636180720687763,0.6297473944532768,7,0.6879324805757613,0.6753245841396278,0.6518029030405768,1004,1.0,18,delayed
0.48076111137395433,0.2504068143378161,0.3872882604228345,0.6771367596275446,0.12521572638636522,-0.23715176996505546,-0.4848560814614424,0.8016462072751903,0.30785114399477204,0.0,0.0,0.16666666666666666,0.8333333333333333,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,9,0.6185551555332114,0.5630278249041651,3,0.6513157225308438,0.6382978723404256,0.6555135272394318,191,3.0,14,delayed
-0.4435837515389202,0.3926324532554405,0.5711450722716778,-0.4940330212947003,0.3231991362353109,0.7423848518891407,0.9983619750367242,0.93625218411222,0.2570064454733645,0.0,0.6363636363636364,0.6666666666666666,0.5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,0.6633459628933807,0.6900858386431742,4,0.7351197681380307,0.6040609139333957,0.5351069509627333,403,1.0,3,delayed
-0.4435837515389202,-0.09951050773973955,0.5711450722716778,-0.36233024427387683,-0.4317232839548518,-0.0567659676018602,-0.7439398503231691,0.5335536464400841,0.3357783230192619,0.6666666666666288,0.09090909090909091,0.6666666666666666,0.8333333333333333,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18,0.636180720687763,0.6297473944532768,4,0.6053853296193129,0.6219839142091153,0.5935579054512223,403,1.0,18,early arrival
-0.23776199819750868,0.4234845445796666,-0.33630699595808716,-0.23826344746870864,0.5586947676848378,0.5471870733458093,0.9385940632130761,0.5328860925327268,0.3357784182700364,0.33333333333337123,0.9999999999999999,0.0,0.3333333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,29,0.6000000000000104,0.6297473944532768,5,0.6053853296193129,0.6129032258064516,0.590909091359873,627,4.0,3,delayed
-2.0508796160799325,-0.8909168750429396,-1.6113434874243608,-2.1748368769091933,-0.6056738980017607,0.5471870733458093,-1.782343065983129,0.8262603385385398,0.2707252862890247,0.0,0.36363636363636365,1.0,0.5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,61,0.5751852351612089,0.6135492117596932,9,0.6432225063938619,0.6382978723404256,0.6007181301007333,1348,1.0,5,delayed
-0.4435837515389202,-0.5081333019114516,0.5711450722716778,-0.3050879923697581,-0.35747090241409923,-0.5215432173711128,-0.6481505035978307,0.8604657738654454,0.3083102344099577,0.33333333333337123,0.5454545454545454,0.6666666666666666,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,18,0.7883920747510257,0.6135492117596932,4,0.6286137879911046,0.6382978723404256,0.5960986074922419,403,1.0,20,delayed
-2.0280329258660945,-0.8571771165893238,-1.5512127419337676,-2.1555906081727945,-0.4397761501241411,0.6140413559616607,0.795567193931945,0.9149202934615798,0.2793107331576665,0.33333333333337123,0.09090909090909091,0.8333333333333333,0.3333333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,61,0.6853500520348277,0.7596204938708687,9,0.6432225063938619,0.6382978723404256,0.5055849017266587,1348,1.0,22,on time
-0.5194010714597074,0.06423321062349154,-0.33630699595808716,-0.4903445431024406,-0.06508520103560225,0.2602985955710691,-0.03992393199895372,0.843981397886815,0.2560219554500405,0.33333333333337123,0.9999999999999999,0.8333333333333333,0.8333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,29,0.5170143752954787,0.6944444444442623,5,0.5829596413047461,0.625996015936255,0.5327240100679708,627,3.0,2,early arrival
0.20826938462934477,0.8420192602528194,0.0,0.18868412336931262,1.0300893182234845,0.7423848518891407,0.8223908925208344,0.8308211192614637,0.26979596844503034,0.33333333333337123,0.1818181818181818,0.6666666666666666,0.3333333333333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,17,0.6606085281456937,0.600864553314121,4,0.4020932522535696,0.6431535269709544,0.4020932522535696,365,4.0,17,delayed
0.8632505691175217,0.3385076412839049,1.2541771414967011,1.1120014215368268,2.5406846935296423,-0.3290591744156115,0.6562180056645199,0.8877927260317456,0.26807634393530627,0.33333333333337123,0.7272727272727273,0.16666666666666666,0.3333333333333333,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,45,0.5896551724138409,0.5599128540305011,7,0.6053853296193129,0.5773353751914242,0.7475399124643125,1004,1.0,21,delayed
-1.095624643260762,-0.8047357732477524,0.0,-1.0339242542260334,-0.21763473560070062,-0.5215432173711128,0.21295957757466946,0.5332763226195354,0.3357781947970656,0.33333333333337123,0.4545454545454545,1.0,0.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,17,0.636180720687763,0.6944444444442623,4,0.6286137879911046,0.6382978723404256,0.6578947368421053,365,1.0,23,early arrival
-0.6844345599276241,-0.04329980907172559,-0.14815622225094038,-0.6686541759055827,-0.6159471243628444,0.2602985955710691,-1.135104719662962,0.5335517521934307,0.31823316700838494,0.6666666666666288,0.1818181818181818,0.3333333333333333,0.6666666666666666,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,46,0.5510948905115453,0.5967213114754099,7,0.6013072127090069,0.6289893617021277,0.49623014395749876,1014,2.0,1,delayed
0.8632505691175217,0.07967414531656136,1.2541771414967011,1.1442986475604033,2.2784748101372787,-0.5215432173711128,0.44928171841815107,0.5329063945795215,0.3357784182700364,0.33333333333337123,0.7272727272727273,0.8333333333333333,0.6666666666666666,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,45,0.636180720687763,0.6297473944532768,7,0.5425975345911866,0.569672131147541,0.5229455938538266,1004,1.0,12,early arrival
0.48080333916294177,0.41852286864405547,1.0944475916832737,0.6471188049209798,1.1046668808590427,-0.06144977363565844,0.21295957757466946,0.7583193632642635,0.19470599126638322,0.0,0.5454545454545454,0.6666666666666666,0.5,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,43,0.523721733230371,0.7360406066515865,7,0.6010830324909747,0.5913140311804009,0.5553351151227557,957,1.0,4,delayed
0.00044269992684108496,0.4920431883615788,-0.14782577590201715,0.04225266706856226,0.8384783121307443,0.4077809803376558,0.8315327492152245,0.8957347370312082,0.27026440076309055,0.6666666666666288,0.1818181818181818,0.16666666666666666,0.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24,0.7582586007898521,0.6014234875445474,5,0.6286137879911046,0.6382978723404256,0.6406244801732973,502,4.0,11,delayed
0.8632505691175217,0.07967414531656136,1.2541771414967011,1.1442986475604033,1.2248005580995749,-0.5215432173711128,-0.11720049745287431,0.5334079422095899,0.33577843292400167,0.33333333333337123,0.6363636363636364,0.6666666666666666,0.3333333333333333,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,45,0.636180720687763,0.6297473944532768,7,0.6053853296193129,0.620253164556962,0.6106666666666667,1004,1.0,9,early arrival
0.8631808683654175,0.6233929784961834,0.3872882604228345,1.062597358361104,0.6185635978136945,-0.06144977363565844,-0.3619101855814105,0.5339231009184346,0.3357780665748693,0.6666666666666288,0.4545454545454545,0.3333333333333333,0.6666666666666666,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,9,0.636180720687763,0.6297473944532768,3,0.6194444444444445,0.6431535269709544,0.6486486485921055,191,4.0,17,early arrival
0.25632388007747475,0.7915535695601469,-0.14815622225094038,0.2697685057822578,-1.3112885360959576,0.6140413559616607,-1.531232243106994,0.78078196640523,0.28123236257896017,1.0,0.0,0.8333333333333333,0.3333333333333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,46,0.6171924441259906,0.6372549019607759,7,0.572937787904556,0.6325785244704164,0.5687216015262067,1014,5.0,1,early arrival
0.48080333916294177,-1.30688294019377,1.0944475916832737,0.7790914611379262,2.087520352491369,-0.9446773148014583,0.8623861820523392,0.5329496109003506,0.3357779713240949,0.6666666666666288,0.9090909090909091,0.6666666666666666,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,43,0.636180720687763,0.6297473944532768,7,0.6025437201907791,0.5978391356542617,0.6157894736842106,957,1.0,0,delayed
-1.2261295376007064,-0.3051237645477293,-0.14815622225094038,-1.281935202323336,-0.21944710244322507,0.47845678262888736,0.8223908925208344,0.7783085232850269,0.14566719247536464,0.6666666666666288,0.0,0.3333333333333333,0.8333333333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,46,0.6253345365537486,0.6135492117596932,7,0.6053853296193129,0.5773353751914242,0.6055059014347545,1014,1.0,19,delayed
-0.4435837515389202,0.06433762269218082,0.5711450722716778,-0.3966711684943626,0.12229847613817509,0.18333622839707134,0.258305215190644,0.533658074424951,0.3357780665748693,0.0,0.09090909090909091,0.3333333333333333,0.8333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,18,0.636180720687763,0.6297473944532768,4,0.572937787904556,0.6325785244704164,0.5538049892713703,403,1.0,13,delayed
0.00016602629702756004,0.15211174913092132,-0.33630699595808716,0.12341973991289572,1.0859452313315272,-0.06144977363565844,1.0592586919920768,0.7521937820437026,0.27098975006416604,0.33333333333337123,0.2727272727272727,0.3333333333333333,0.6666666666666666,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29,0.6364147728902813,0.6135492117596932,5,0.6010830324909747,0.5913140311804009,0.5553351151227557,627,5.0,5,delayed
